publisher_id,reason,evidence,author,dated
AC67AA95-CDFC-4892-9190-211C40AB87C6,"Pymme's Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 27.7 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 529,814.0 E 192,516.3 N with 27.7 km above it and no outflow; the link's upstream node at 535,508.6 E 191,799.4 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 17.5 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
33D60164-5DC3-47AE-8364-287102ABC06B,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 26.4 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 427,295.3 E 327,478.8 N with 26.4 km above it and no outflow; the link's upstream node at 428,224.4 E 327,584.0 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 3.0 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
9EC63C4F-404C-491C-836E-4D26FADE722D,"Wootton Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 26.3 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 472,659.0 E 257,765.2 N with 26.3 km above it and no outflow; the link's upstream node at 472,233.2 E 258,130.4 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 0.6 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
C6834FB2-5727-40A3-A55D-180EF47EFB9D,"River Darent arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 25.8 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 552,043.2 E 161,633.0 N with 25.8 km above it and no outflow; the link's upstream node at 552,023.6 E 162,182.7 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 1.6 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
6F664C40-3800-40AD-9F64-20F83E075AE2,"River Calder arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 24.7 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 352,233.0 E 443,604.0 N with 24.7 km above it and no outflow; the link's upstream node at 349,923.4 E 443,304.3 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 35.6 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
E1A40A70-241D-4C03-8B67-117E83D286C8,"River Ray arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 24.2 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 414,048.3 E 183,068.7 N with 24.2 km above it and no outflow; the link's upstream node at 413,417.5 E 184,874.1 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 6.9 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
33E93EF2-900A-4E34-A3C2-6CA205DD66C5,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 20.7 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 406,806.4 E 413,321.8 N with 20.7 km above it and no outflow; the link's upstream node at 406,830.4 E 413,297.6 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: -0.1 m over 34 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
99BD0601-31D3-4515-BA64-8AB732AF54B5,"Chalvey Ditch arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 18.0 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 496,406.3 E 178,938.3 N with 18.0 km above it and no outflow; the link's upstream node at 496,435.7 E 178,726.9 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 1.5 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
BCFF28A0-6999-4D49-88D7-F0E702B3ED22,"Gilgal Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 17.3 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 370,235.1 E 204,016.9 N with 17.3 km above it and no outflow; the link's upstream node at 370,255.0 E 204,251.1 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 11.1 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
CB29A10D-0F4D-4835-AD11-15C63BE70118,"River Keer arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 17.2 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 353,246.7 E 472,159.0 N with 17.2 km above it and no outflow; the link's upstream node at 351,755.0 E 472,017.0 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 9.0 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
